Year,LapNumber,LapTimeSeconds,Compound,Circuit,Driver,TrackLengthM,TyreLife,WeatherTime,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,LapTimePerKm
2023,2.0,113.103,SOFT,emiliaromagna,VER,4909,2.0,,,,,,,,,23.039926665308617
2023,3.0,112.277,SOFT,emiliaromagna,VER,4909,3.0,,,,,,,,,22.871664290079448
2023,4.0,112.789,SOFT,emiliaromagna,VER,4909,4.0,,,,,,,,,22.975962517824406
2023,5.0,112.602,SOFT,emiliaromagna,VER,4909,5.0,,,,,,,,,22.93786921980037
2023,6.0,112.13,SOFT,emiliaromagna,VER,4909,6.0,,,,,,,,,22.841719291097984
2023,7.0,112.415,SOFT,emiliaromagna,VER,4909,7.0,,,,,,,,,22.89977592177633
2023,8.0,112.472,SOFT,emiliaromagna,VER,4909,8.0,,,,,,,,,22.911387247912
2023,9.0,111.88,SOFT,emiliaromagna,VER,4909,9.0,,,,,,,,,22.79079242208189
2023,10.0,112.455,SOFT,emiliaromagna,VER,4909,10.0,,,,,,,,,22.907924220818906
2023,11.0,112.613,SOFT,emiliaromagna,VER,4909,11.0,,,,,,,,,22.940110002037077
2023,12.0,112.714,SOFT,emiliaromagna,VER,4909,12.0,,,,,,,,,22.960684457119577
2023,13.0,112.962,SOFT,emiliaromagna,VER,4909,13.0,,,,,,,,,23.011203911183543
2023,16.0,110.696,MEDIUM,emiliaromagna,VER,4909,2.0,,,,,,,,,22.549602770421675
2023,17.0,110.108,MEDIUM,emiliaromagna,VER,4909,3.0,,,,,,,,,22.429822774495825
2023,18.0,111.637,MEDIUM,emiliaromagna,VER,4909,4.0,,,,,,,,,22.741291505398248
2023,19.0,111.956,MEDIUM,emiliaromagna,VER,4909,5.0,,,,,,,,,22.806274190262783
2023,20.0,115.733,MEDIUM,emiliaromagna,VER,4909,6.0,,,,,,,,,23.575677327357916
2023,21.0,114.915,MEDIUM,emiliaromagna,VER,4909,7.0,,,,,,,,,23.40904461193726
2023,22.0,115.325,MEDIUM,emiliaromagna,VER,4909,8.0,,,,,,,,,23.492564677123653
2023,23.0,112.905,MEDIUM,emiliaromagna,VER,4909,9.0,,,,,,,,,22.99959258504787
2023,24.0,110.996,MEDIUM,emiliaromagna,VER,4909,10.0,,,,,,,,,22.610715013240984
2023,25.0,111.106,MEDIUM,emiliaromagna,VER,4909,11.0,,,,,,,,,22.633122835608066
2023,26.0,111.377,MEDIUM,emiliaromagna,VER,4909,12.0,,,,,,,,,22.688327561621513
2023,27.0,111.472,MEDIUM,emiliaromagna,VER,4909,13.0,,,,,,,,,22.707679771847626
2023,28.0,111.41,MEDIUM,emiliaromagna,VER,4909,14.0,,,,,,,,,22.695049908331637
2023,29.0,111.595,MEDIUM,emiliaromagna,VER,4909,15.0,,,,,,,,,22.732735791403545
2023,30.0,115.882,MEDIUM,emiliaromagna,VER,4909,16.0,,,,,,,,,23.606029741291508
2023,32.0,108.922,SOFT,emiliaromagna,VER,4909,2.0,,,,,,,,,22.18822570788348
2023,33.0,110.586,SOFT,emiliaromagna,VER,4909,3.0,,,,,,,,,22.527194948054593
2023,34.0,110.792,SOFT,emiliaromagna,VER,4909,4.0,,,,,,,,,22.569158688123856
2023,35.0,110.408,SOFT,emiliaromagna,VER,4909,5.0,,,,,,,,,22.490935017315138
2023,36.0,110.362,SOFT,emiliaromagna,VER,4909,6.0,,,,,,,,,22.481564473416174
2023,37.0,110.317,SOFT,emiliaromagna,VER,4909,7.0,,,,,,,,,22.47239763699328
2023,38.0,110.147,SOFT,emiliaromagna,VER,4909,8.0,,,,,,,,,22.437767366062335
2023,39.0,110.113,SOFT,emiliaromagna,VER,4909,9.0,,,,,,,,,22.430841311876147
2023,40.0,110.067,SOFT,emiliaromagna,VER,4909,10.0,,,,,,,,,22.421470767977183
2023,41.0,109.954,SOFT,emiliaromagna,VER,4909,11.0,,,,,,,,,22.39845182318191
2023,42.0,110.187,SOFT,emiliaromagna,VER,4909,12.0,,,,,,,,,22.44591566510491
2023,43.0,110.095,SOFT,emiliaromagna,VER,4909,13.0,,,,,,,,,22.42717457730699
2023,44.0,110.579,SOFT,emiliaromagna,VER,4909,14.0,,,,,,,,,22.525768995722142
2023,1.0,118.832,MEDIUM,emiliaromagna,NOR,4909,1.0,,,,,,,,,24.2069667956814
2023,2.0,114.921,MEDIUM,emiliaromagna,NOR,4909,2.0,,,,,,,,,23.410266856793648
2023,3.0,114.717,MEDIUM,emiliaromagna,NOR,4909,3.0,,,,,,,,,23.368710531676513
2023,4.0,116.661,MEDIUM,emiliaromagna,NOR,4909,4.0,,,,,,,,,23.764717865145652
2023,7.0,113.072,HARD,emiliaromagna,NOR,4909,2.0,,,,,,,,,23.03361173355062
2023,8.0,113.812,HARD,emiliaromagna,NOR,4909,3.0,,,,,,,,,23.184355265838256
2023,9.0,113.209,HARD,emiliaromagna,NOR,4909,4.0,,,,,,,,,23.06151965777144
2023,10.0,114.599,HARD,emiliaromagna,NOR,4909,5.0,,,,,,,,,23.34467304950092
2023,11.0,113.289,HARD,emiliaromagna,NOR,4909,6.0,,,,,,,,,23.07781625585659
2023,12.0,113.561,HARD,emiliaromagna,NOR,4909,7.0,,,,,,,,,23.1332246893461
2023,13.0,114.112,HARD,emiliaromagna,NOR,4909,8.0,,,,,,,,,23.24546750865757
2023,14.0,115.04,HARD,emiliaromagna,NOR,4909,9.0,,,,,,,,,23.434508046445305
2023,15.0,115.659,HARD,emiliaromagna,NOR,4909,10.0,,,,,,,,,23.560602974129154
2023,16.0,115.611,HARD,emiliaromagna,NOR,4909,11.0,,,,,,,,,23.55082501527806
2023,17.0,118.917,HARD,emiliaromagna,NOR,4909,12.0,,,,,,,,,24.224281931146873
2023,19.0,111.729,SOFT,emiliaromagna,NOR,4909,2.0,,,,,,,,,22.760032593196172
2023,20.0,111.745,SOFT,emiliaromagna,NOR,4909,3.0,,,,,,,,,22.7632919128132
2023,21.0,113.769,SOFT,emiliaromagna,NOR,4909,4.0,,,,,,,,,23.17559584436749
2023,22.0,113.725,SOFT,emiliaromagna,NOR,4909,5.0,,,,,,,,,23.166632715420654
2023,23.0,112.578,SOFT,emiliaromagna,NOR,4909,6.0,,,,,,,,,22.932980240374825
2023,24.0,112.859,SOFT,emiliaromagna,NOR,4909,7.0,,,,,,,,,22.99022204114891
2023,25.0,112.283,SOFT,emiliaromagna,NOR,4909,8.0,,,,,,,,,22.872886534935834
2023,26.0,111.682,SOFT,emiliaromagna,NOR,4909,9.0,,,,,,,,,22.750458341821147
2023,27.0,111.789,SOFT,emiliaromagna,NOR,4909,10.0,,,,,,,,,22.772255041760033
2023,28.0,111.991,SOFT,emiliaromagna,NOR,4909,11.0,,,,,,,,,22.813403951925036
2023,29.0,112.195,SOFT,emiliaromagna,NOR,4909,12.0,,,,,,,,,22.854960277042167
2023,30.0,112.289,SOFT,emiliaromagna,NOR,4909,13.0,,,,,,,,,22.87410877979222
2023,31.0,112.21,SOFT,emiliaromagna,NOR,4909,14.0,,,,,,,,,22.858015889183132
2023,32.0,111.914,SOFT,emiliaromagna,NOR,4909,15.0,,,,,,,,,22.79771847626808
2023,33.0,112.239,SOFT,emiliaromagna,NOR,4909,16.0,,,,,,,,,22.863923405989002
2023,34.0,112.221,SOFT,emiliaromagna,NOR,4909,17.0,,,,,,,,,22.860256671419844
2023,35.0,112.736,SOFT,emiliaromagna,NOR,4909,18.0,,,,,,,,,22.965166021592996
2023,36.0,112.433,SOFT,emiliaromagna,NOR,4909,19.0,,,,,,,,,22.90344265634549
2023,37.0,112.618,SOFT,emiliaromagna,NOR,4909,20.0,,,,,,,,,22.941128539417395
2023,38.0,112.659,SOFT,emiliaromagna,NOR,4909,21.0,,,,,,,,,22.949480545936037
2023,39.0,112.717,SOFT,emiliaromagna,NOR,4909,22.0,,,,,,,,,22.96129557954777
2023,40.0,112.811,SOFT,emiliaromagna,NOR,4909,23.0,,,,,,,,,22.980444082297822
2023,41.0,112.428,SOFT,emiliaromagna,NOR,4909,24.0,,,,,,,,,22.902424118965165
2023,42.0,112.0,SOFT,emiliaromagna,NOR,4909,25.0,,,,,,,,,22.815237319209615
2023,43.0,112.309,SOFT,emiliaromagna,NOR,4909,26.0,,,,,,,,,22.878182929313507
2023,44.0,112.445,SOFT,emiliaromagna,NOR,4909,27.0,,,,,,,,,22.90588714605826
2023,2.0,115.207,MEDIUM,emiliaromagna,RUS,4909,2.0,,,,,,,,,23.468527194948056
2023,3.0,114.15,MEDIUM,emiliaromagna,RUS,4909,3.0,,,,,,,,,23.253208392748014
2023,4.0,115.162,MEDIUM,emiliaromagna,RUS,4909,4.0,,,,,,,,,23.45936035852516
2023,5.0,115.531,MEDIUM,emiliaromagna,RUS,4909,5.0,,,,,,,,,23.534528417192913
2023,6.0,116.057,MEDIUM,emiliaromagna,RUS,4909,6.0,,,,,,,,,23.641678549602773
2023,7.0,113.791,MEDIUM,emiliaromagna,RUS,4909,7.0,,,,,,,,,23.180077408840905
2023,8.0,113.789,MEDIUM,emiliaromagna,RUS,4909,8.0,,,,,,,,,23.179669993888776
2023,9.0,113.972,MEDIUM,emiliaromagna,RUS,4909,9.0,,,,,,,,,23.216948462008556
2023,10.0,114.1,MEDIUM,emiliaromagna,RUS,4909,10.0,,,,,,,,,23.243023018944793
2023,11.0,114.008,MEDIUM,emiliaromagna,RUS,4909,11.0,,,,,,,,,23.224281931146873
2023,12.0,113.983,MEDIUM,emiliaromagna,RUS,4909,12.0,,,,,,,,,23.219189244245264
2023,13.0,114.611,MEDIUM,emiliaromagna,RUS,4909,13.0,,,,,,,,,23.34711753921369
2023,14.0,114.012,MEDIUM,emiliaromagna,RUS,4909,14.0,,,,,,,,,23.22509676105113
2023,15.0,115.729,MEDIUM,emiliaromagna,RUS,4909,15.0,,,,,,,,,23.57486249745366
2023,16.0,114.828,MEDIUM,emiliaromagna,RUS,4909,16.0,,,,,,,,,23.39132206151966
2023,17.0,113.66,MEDIUM,emiliaromagna,RUS,4909,17.0,,,,,,,,,23.15339172947647
2023,18.0,114.223,MEDIUM,emiliaromagna,RUS,4909,18.0,,,,,,,,,23.268079038500712
2023,19.0,114.726,MEDIUM,emiliaromagna,RUS,4909,19.0,,,,,,,,,23.370543898961092
2023,20.0,116.771,MEDIUM,emiliaromagna,RUS,4909,20.0,,,,,,,,,23.787125687512734
2023,21.0,117.525,MEDIUM,emiliaromagna,RUS,4909,21.0,,,,,,,,,23.94072112446527
2023,24.0,110.843,SOFT,emiliaromagna,RUS,4909,2.0,,,,,,,,,22.57954776940314
2023,25.0,110.603,SOFT,emiliaromagna,RUS,4909,3.0,,,,,,,,,22.530657975147687
2023,26.0,111.424,SOFT,emiliaromagna,RUS,4909,4.0,,,,,,,,,22.697901812996538
2023,27.0,111.588,SOFT,emiliaromagna,RUS,4909,5.0,,,,,,,,,22.731309839071095
2023,28.0,111.742,SOFT,emiliaromagna,RUS,4909,6.0,,,,,,,,,22.76268079038501
2023,29.0,111.813,SOFT,emiliaromagna,RUS,4909,7.0,,,,,,,,,22.777144021185578
2023,30.0,112.221,SOFT,emiliaromagna,RUS,4909,8.0,,,,,,,,,22.860256671419844
2023,31.0,111.805,SOFT,emiliaromagna,RUS,4909,9.0,,,,,,,,,22.775514361377066
2023,32.0,111.273,SOFT,emiliaromagna,RUS,4909,10.0,,,,,,,,,22.667141984110817
2023,33.0,111.524,SOFT,emiliaromagna,RUS,4909,11.0,,,,,,,,,22.718272560602976
2023,34.0,111.75,SOFT,emiliaromagna,RUS,4909,12.0,,,,,,,,,22.764310450193523
2023,35.0,111.796,SOFT,emiliaromagna,RUS,4909,13.0,,,,,,,,,22.773680994092487
2023,36.0,111.842,SOFT,emiliaromagna,RUS,4909,14.0,,,,,,,,,22.783051537991444
2023,37.0,111.89,SOFT,emiliaromagna,RUS,4909,15.0,,,,,,,,,22.792829496842536
2023,38.0,111.828,SOFT,emiliaromagna,RUS,4909,16.0,,,,,,,,,22.780199633326543
2023,39.0,111.966,SOFT,emiliaromagna,RUS,4909,17.0,,,,,,,,,22.808311265023427
2023,40.0,111.757,SOFT,emiliaromagna,RUS,4909,18.0,,,,,,,,,22.765736402525974
2023,41.0,111.982,SOFT,emiliaromagna,RUS,4909,19.0,,,,,,,,,22.811570584640457
2023,42.0,112.009,SOFT,emiliaromagna,RUS,4909,20.0,,,,,,,,,22.817070686494194
2023,43.0,112.072,SOFT,emiliaromagna,RUS,4909,21.0,,,,,,,,,22.829904257486252
2023,44.0,112.012,SOFT,emiliaromagna,RUS,4909,22.0,,,,,,,,,22.817681808922387
2023,1.0,117.901,SOFT,emiliaromagna,SAI,4909,1.0,,,,,,,,,24.017315135465473
2023,2.0,114.247,SOFT,emiliaromagna,SAI,4909,2.0,,,,,,,,,23.27296801792626
2023,3.0,114.718,SOFT,emiliaromagna,SAI,4909,3.0,,,,,,,,,23.368914239152577
2023,4.0,116.245,SOFT,emiliaromagna,SAI,4909,4.0,,,,,,,,,23.679975555102875
2023,5.0,116.974,SOFT,emiliaromagna,SAI,4909,5.0,,,,,,,,,23.8284783051538
2023,6.0,117.26,SOFT,emiliaromagna,SAI,4909,6.0,,,,,,,,,23.88673864330821
2023,9.0,113.138,MEDIUM,emiliaromagna,SAI,4909,2.0,,,,,,,,,23.047056426970872
2023,10.0,113.893,MEDIUM,emiliaromagna,SAI,4909,3.0,,,,,,,,,23.200855571399472
2023,11.0,115.201,MEDIUM,emiliaromagna,SAI,4909,4.0,,,,,,,,,23.467304950091666
2023,12.0,115.119,MEDIUM,emiliaromagna,SAI,4909,5.0,,,,,,,,,23.45060093705439
2023,13.0,114.907,MEDIUM,emiliaromagna,SAI,4909,6.0,,,,,,,,,23.407414952128743
2023,14.0,115.076,MEDIUM,emiliaromagna,SAI,4909,7.0,,,,,,,,,23.441841515583622
2023,15.0,115.834,MEDIUM,emiliaromagna,SAI,4909,8.0,,,,,,,,,23.59625178244042
2023,16.0,117.532,MEDIUM,emiliaromagna,SAI,4909,9.0,,,,,,,,,23.942147076797717
2023,17.0,116.062,MEDIUM,emiliaromagna,SAI,4909,10.0,,,,,,,,,23.64269708698309
2023,18.0,116.221,MEDIUM,emiliaromagna,SAI,4909,11.0,,,,,,,,,23.67508657567733
2023,19.0,117.541,MEDIUM,emiliaromagna,SAI,4909,12.0,,,,,,,,,23.9439804440823
2023,20.0,116.426,MEDIUM,emiliaromagna,SAI,4909,13.0,,,,,,,,,23.716846608270526
2023,21.0,120.162,MEDIUM,emiliaromagna,SAI,4909,14.0,,,,,,,,,24.47789773884702
2023,22.0,117.949,MEDIUM,emiliaromagna,SAI,4909,15.0,,,,,,,,,24.027093094316562
2022,22.0,83.794,MEDIUM,emiliaromagna,VER,4909,3.0,,,,,,,,,17.06946424933795
2022,23.0,82.869,MEDIUM,emiliaromagna,VER,4909,4.0,,,,,,,,,16.881034833978408
2022,24.0,82.451,MEDIUM,emiliaromagna,VER,4909,5.0,,,,,,,,,16.795885108983498
2022,25.0,82.156,MEDIUM,emiliaromagna,VER,4909,6.0,,,,,,,,,16.73579140354451
2022,26.0,81.653,MEDIUM,emiliaromagna,VER,4909,7.0,,,,,,,,,16.633326543084134
2022,27.0,81.095,MEDIUM,emiliaromagna,VER,4909,8.0,,,,,,,,,16.51965777144021
2022,28.0,80.692,MEDIUM,emiliaromagna,VER,4909,9.0,,,,,,,,,16.43756365858627
2022,29.0,80.713,MEDIUM,emiliaromagna,VER,4909,10.0,,,,,,,,,16.441841515583622
2022,30.0,80.912,MEDIUM,emiliaromagna,VER,4909,11.0,,,,,,,,,16.482379303320435
2022,31.0,80.81,MEDIUM,emiliaromagna,VER,4909,12.0,,,,,,,,,16.461601140761868
2022,32.0,80.587,MEDIUM,emiliaromagna,VER,4909,13.0,,,,,,,,,16.416174373599514
2022,33.0,80.55,MEDIUM,emiliaromagna,VER,4909,14.0,,,,,,,,,16.40863719698513
2022,34.0,80.56,MEDIUM,emiliaromagna,VER,4909,15.0,,,,,,,,,16.410674271745773
2022,35.0,80.607,MEDIUM,emiliaromagna,VER,4909,16.0,,,,,,,,,16.420248523120797
2022,36.0,80.293,MEDIUM,emiliaromagna,VER,4909,17.0,,,,,,,,,16.356284375636587
2022,37.0,80.361,MEDIUM,emiliaromagna,VER,4909,18.0,,,,,,,,,16.370136484008963
2022,38.0,80.582,MEDIUM,emiliaromagna,VER,4909,19.0,,,,,,,,,16.41515583621919
2022,39.0,80.759,MEDIUM,emiliaromagna,VER,4909,20.0,,,,,,,,,16.451212059482582
2022,40.0,81.095,MEDIUM,emiliaromagna,VER,4909,21.0,,,,,,,,,16.51965777144021
2022,41.0,80.967,MEDIUM,emiliaromagna,VER,4909,22.0,,,,,,,,,16.49358321450397
2022,42.0,80.224,MEDIUM,emiliaromagna,VER,4909,23.0,,,,,,,,,16.342228559788147
2022,43.0,80.974,MEDIUM,emiliaromagna,VER,4909,24.0,,,,,,,,,16.495009166836425
2022,44.0,80.557,MEDIUM,emiliaromagna,VER,4909,25.0,,,,,,,,,16.41006314931758
2022,45.0,80.491,MEDIUM,emiliaromagna,VER,4909,26.0,,,,,,,,,16.396618455897332
2022,46.0,80.442,MEDIUM,emiliaromagna,VER,4909,27.0,,,,,,,,,16.386636789570176
2022,47.0,80.356,MEDIUM,emiliaromagna,VER,4909,28.0,,,,,,,,,16.36911794662864
2022,48.0,80.69,MEDIUM,emiliaromagna,VER,4909,29.0,,,,,,,,,16.437156243634142
2022,49.0,80.776,MEDIUM,emiliaromagna,VER,4909,30.0,,,,,,,,,16.454675086575676
2022,50.0,81.019,MEDIUM,emiliaromagna,VER,4909,31.0,,,,,,,,,16.50417600325932
2022,53.0,79.309,SOFT,emiliaromagna,VER,4909,2.0,,,,,,,,,16.155836219189244
2022,54.0,81.152,SOFT,emiliaromagna,VER,4909,3.0,,,,,,,,,16.531269097575883
2022,55.0,78.446,SOFT,emiliaromagna,VER,4909,4.0,,,,,,,,,15.980036667345692
2022,56.0,79.503,SOFT,emiliaromagna,VER,4909,5.0,,,,,,,,,16.19535546954573
2022,57.0,80.582,SOFT,emiliaromagna,VER,4909,6.0,,,,,,,,,16.41515583621919
2022,58.0,79.326,SOFT,emiliaromagna,VER,4909,7.0,,,,,,,,,16.159299246282337
2022,59.0,79.841,SOFT,emiliaromagna,VER,4909,8.0,,,,,,,,,16.26420859645549
2022,60.0,79.869,SOFT,emiliaromagna,VER,4909,9.0,,,,,,,,,16.26991240578529
2022,61.0,79.947,SOFT,emiliaromagna,VER,4909,10.0,,,,,,,,,16.285801588918314
2022,62.0,79.609,SOFT,emiliaromagna,VER,4909,11.0,,,,,,,,,16.216948462008556
2022,63.0,80.155,SOFT,emiliaromagna,VER,4909,12.0,,,,,,,,,16.328172743939703
2022,21.0,85.623,MEDIUM,emiliaromagna,NOR,4909,2.0,,,,,,,,,17.442045223059687
2022,22.0,83.88,MEDIUM,emiliaromagna,NOR,4909,3.0,,,,,,,,,17.086983092279485
2022,23.0,83.439,MEDIUM,emiliaromagna,NOR,4909,4.0,,,,,,,,,16.9971480953351
2022,24.0,82.973,MEDIUM,emiliaromagna,NOR,4909,5.0,,,,,,,,,16.9022204114891
2022,25.0,82.801,MEDIUM,emiliaromagna,NOR,4909,6.0,,,,,,,,,16.867182725606032
2022,26.0,82.36,MEDIUM,emiliaromagna,NOR,4909,7.0,,,,,,,,,16.777347728661642
2022,27.0,82.33,MEDIUM,emiliaromagna,NOR,4909,8.0,,,,,,,,,16.77123650437971
2022,28.0,81.768,MEDIUM,emiliaromagna,NOR,4909,9.0,,,,,,,,,16.656752902831535
2022,29.0,81.77,MEDIUM,emiliaromagna,NOR,4909,10.0,,,,,,,,,16.657160317783664
2022,30.0,81.841,MEDIUM,emiliaromagna,NOR,4909,11.0,,,,,,,,,16.671623548584233
2022,31.0,81.898,MEDIUM,emiliaromagna,NOR,4909,12.0,,,,,,,,,16.6832348747199
2022,32.0,81.789,MEDIUM,emiliaromagna,NOR,4909,13.0,,,,,,,,,16.661030759828886
2022,33.0,81.637,MEDIUM,emiliaromagna,NOR,4909,14.0,,,,,,,,,16.6300672234671
2022,34.0,81.575,MEDIUM,emiliaromagna,NOR,4909,15.0,,,,,,,,,16.61743735995111
2022,35.0,81.667,MEDIUM,emiliaromagna,NOR,4909,16.0,,,,,,,,,16.63617844774903
2022,36.0,81.44,MEDIUM,emiliaromagna,NOR,4909,17.0,,,,,,,,,16.58993685068242
2022,37.0,81.452,MEDIUM,emiliaromagna,NOR,4909,18.0,,,,,,,,,16.592381340395193
2022,38.0,81.283,MEDIUM,emiliaromagna,NOR,4909,19.0,,,,,,,,,16.557954776940313
2022,39.0,81.735,MEDIUM,emiliaromagna,NOR,4909,20.0,,,,,,,,,16.65003055612141
2022,40.0,81.588,MEDIUM,emiliaromagna,NOR,4909,21.0,,,,,,,,,16.620085557139948
2022,41.0,81.584,MEDIUM,emiliaromagna,NOR,4909,22.0,,,,,,,,,16.61927072723569
2022,42.0,81.729,MEDIUM,emiliaromagna,NOR,4909,23.0,,,,,,,,,16.648808311265025
2022,43.0,81.627,MEDIUM,emiliaromagna,NOR,4909,24.0,,,,,,,,,16.628030148706458
2022,44.0,81.564,MEDIUM,emiliaromagna,NOR,4909,25.0,,,,,,,,,16.6151965777144
2022,45.0,81.61,MEDIUM,emiliaromagna,NOR,4909,26.0,,,,,,,,,16.624567121613364
2022,46.0,81.574,MEDIUM,emiliaromagna,NOR,4909,27.0,,,,,,,,,16.617233652475047
2022,47.0,81.404,MEDIUM,emiliaromagna,NOR,4909,28.0,,,,,,,,,16.582603381544104
2022,48.0,81.583,MEDIUM,emiliaromagna,NOR,4909,29.0,,,,,,,,,16.619067019759626
2022,49.0,81.509,MEDIUM,emiliaromagna,NOR,4909,30.0,,,,,,,,,16.603992666530864
2022,50.0,81.906,MEDIUM,emiliaromagna,NOR,4909,31.0,,,,,,,,,16.68486453452842
2022,51.0,82.414,MEDIUM,emiliaromagna,NOR,4909,32.0,,,,,,,,,16.78834793236912
2022,52.0,81.444,MEDIUM,emiliaromagna,NOR,4909,33.0,,,,,,,,,16.590751680586678
2022,53.0,82.408,MEDIUM,emiliaromagna,NOR,4909,34.0,,,,,,,,,16.787125687512734
2022,54.0,81.055,MEDIUM,emiliaromagna,NOR,4909,35.0,,,,,,,,,16.511509472397638
2022,55.0,81.007,MEDIUM,emiliaromagna,NOR,4909,36.0,,,,,,,,,16.50173151354655
2022,56.0,81.141,MEDIUM,emiliaromagna,NOR,4909,37.0,,,,,,,,,16.529028315339175
2022,57.0,81.134,MEDIUM,emiliaromagna,NOR,4909,38.0,,,,,,,,,16.52760236300672
2022,58.0,81.24,MEDIUM,emiliaromagna,NOR,4909,39.0,,,,,,,,,16.549195355469546
2022,59.0,81.043,MEDIUM,emiliaromagna,NOR,4909,40.0,,,,,,,,,16.509064982684865
2022,60.0,81.047,MEDIUM,emiliaromagna,NOR,4909,41.0,,,,,,,,,16.509879812589123
2022,61.0,80.903,MEDIUM,emiliaromagna,NOR,4909,42.0,,,,,,,,,16.480545936035853
2022,62.0,81.216,MEDIUM,emiliaromagna,NOR,4909,43.0,,,,,,,,,16.544306376044002
2022,63.0,81.128,MEDIUM,emiliaromagna,NOR,4909,44.0,,,,,,,,,16.526380118150335
2022,21.0,84.705,MEDIUM,emiliaromagna,RUS,4909,3.0,,,,,,,,,17.255041760032594
2022,22.0,83.849,MEDIUM,emiliaromagna,RUS,4909,4.0,,,,,,,,,17.080668160521494
2022,23.0,83.319,MEDIUM,emiliaromagna,RUS,4909,5.0,,,,,,,,,16.972703198207377
2022,24.0,83.013,MEDIUM,emiliaromagna,RUS,4909,6.0,,,,,,,,,16.910368710531678
2022,25.0,82.512,MEDIUM,emiliaromagna,RUS,4909,7.0,,,,,,,,,16.808311265023427
2022,26.0,82.143,MEDIUM,emiliaromagna,RUS,4909,8.0,,,,,,,,,16.733143206355674
2022,27.0,82.297,MEDIUM,emiliaromagna,RUS,4909,9.0,,,,,,,,,16.764514157669588
2022,28.0,82.188,MEDIUM,emiliaromagna,RUS,4909,10.0,,,,,,,,,16.74231004277857
2022,29.0,82.356,MEDIUM,emiliaromagna,RUS,4909,11.0,,,,,,,,,16.776532898757385
2022,30.0,81.988,MEDIUM,emiliaromagna,RUS,4909,12.0,,,,,,,,,16.701568547565696
2022,31.0,81.944,MEDIUM,emiliaromagna,RUS,4909,13.0,,,,,,,,,16.692605418618864
2022,32.0,81.746,MEDIUM,emiliaromagna,RUS,4909,14.0,,,,,,,,,16.65227133835812
2022,33.0,81.897,MEDIUM,emiliaromagna,RUS,4909,15.0,,,,,,,,,16.68303116724384
2022,34.0,81.735,MEDIUM,emiliaromagna,RUS,4909,16.0,,,,,,,,,16.65003055612141
2022,35.0,81.648,MEDIUM,emiliaromagna,RUS,4909,17.0,,,,,,,,,16.63230800570381
2022,36.0,81.823,MEDIUM,emiliaromagna,RUS,4909,18.0,,,,,,,,,16.667956814015074
2022,37.0,81.784,MEDIUM,emiliaromagna,RUS,4909,19.0,,,,,,,,,16.660012222448565
2022,38.0,81.493,MEDIUM,emiliaromagna,RUS,4909,20.0,,,,,,,,,16.60073334691383
2022,39.0,81.614,MEDIUM,emiliaromagna,RUS,4909,21.0,,,,,,,,,16.62538195151762
2022,40.0,81.464,MEDIUM,emiliaromagna,RUS,4909,22.0,,,,,,,,,16.594825830107965
2022,41.0,81.397,MEDIUM,emiliaromagna,RUS,4909,23.0,,,,,,,,,16.581177429211653
2022,42.0,81.575,MEDIUM,emiliaromagna,RUS,4909,24.0,,,,,,,,,16.61743735995111
2022,43.0,81.842,MEDIUM,emiliaromagna,RUS,4909,25.0,,,,,,,,,16.671827256060297
2022,44.0,82.137,MEDIUM,emiliaromagna,RUS,4909,26.0,,,,,,,,,16.731920961499288
2022,45.0,81.596,MEDIUM,emiliaromagna,RUS,4909,27.0,,,,,,,,,16.621715216948463
2022,46.0,81.275,MEDIUM,emiliaromagna,RUS,4909,28.0,,,,,,,,,16.556325117131802
2022,47.0,81.434,MEDIUM,emiliaromagna,RUS,4909,29.0,,,,,,,,,16.588714605826034
2022,48.0,81.505,MEDIUM,emiliaromagna,RUS,4909,30.0,,,,,,,,,16.603177836626603
2022,49.0,81.695,MEDIUM,emiliaromagna,RUS,4909,31.0,,,,,,,,,16.641882257078834
2022,50.0,81.774,MEDIUM,emiliaromagna,RUS,4909,32.0,,,,,,,,,16.65797514768792
2022,51.0,81.471,MEDIUM,emiliaromagna,RUS,4909,33.0,,,,,,,,,16.596251782440415
2022,52.0,81.309,MEDIUM,emiliaromagna,RUS,4909,34.0,,,,,,,,,16.563251171317987
2022,53.0,81.704,MEDIUM,emiliaromagna,RUS,4909,35.0,,,,,,,,,16.643715624363413
2022,54.0,81.376,MEDIUM,emiliaromagna,RUS,4909,36.0,,,,,,,,,16.5768995722143
2022,55.0,81.15,MEDIUM,emiliaromagna,RUS,4909,37.0,,,,,,,,,16.530861682623755
2022,56.0,81.263,MEDIUM,emiliaromagna,RUS,4909,38.0,,,,,,,,,16.553880627419026
2022,57.0,80.962,MEDIUM,emiliaromagna,RUS,4909,39.0,,,,,,,,,16.492564677123653
2022,58.0,81.005,MEDIUM,emiliaromagna,RUS,4909,40.0,,,,,,,,,16.501324098594417
2022,59.0,81.512,MEDIUM,emiliaromagna,RUS,4909,41.0,,,,,,,,,16.604603788959057
2022,60.0,81.082,MEDIUM,emiliaromagna,RUS,4909,42.0,,,,,,,,,16.517009574251375
2022,61.0,81.503,MEDIUM,emiliaromagna,RUS,4909,43.0,,,,,,,,,16.602770421674474
2022,62.0,81.579,MEDIUM,emiliaromagna,RUS,4909,44.0,,,,,,,,,16.61825218985537
